actors,director,genre,imdb_rating,just_rating,opening_date,runtime,synopsis,title_kor
" Dwayne Johnson , Ryan Reynolds , Gal Gadot , Ritu Arya , Chris Diamantopoulos , Ivan Mbakop , Vincenzo Amato , Rafael Petardi , Seth Michaels , Sebastien Large , Guy Nardulli , Andrew Hunter , George Tsai , Rawson Marshall Thurber , Anthony Belevtsov , Daniel Bernhardt , Yosef Podolski , Alexander Perkins , Joseph A. Garcia , Nathan Theis , Gonzalo Escudero , Tom Choi , Nick Arapoglou , Robert Clotworthy , Martin Harris , Ethan Herschenfeld , Ed Sheeran , Steve Eifert ", Rawson Marshall Thurber ,"스릴러 ,범죄 ,액션 ,코미디 ", 6.4 (242k) , 77% , 2021 ,1시간 57분,"인터폴이 중범죄 피의자를 대상으로 내리는 전 세계적 경보인 레드 노티스. 세계 곳곳에서 지명 수배범을 추적하고 체포하는 것이 그 목적이다. 어느 날 초유의 도난 사건이 발생하고, 그로 인해 FBI 최고의 프로파일러(드웨인 존슨)가 라이벌 관계의 두 범죄자(갤 가돗, 라이언 레이놀즈)와 만나면서 모든 게 엇나가기 시작한다. 늘 한발 앞서 도망치는 사기꾼을 잡기 위해 그들은 어쩔 수 없이 싫어도 이를 악물고 힘을 합쳐야 한다. 이제 무슨 일이 일어날지 그 누구도 장담할 수 없다.",레드 노티스
" Alyssa Chia , Gingle Wang , Lee-zen Lee , Waa Wei , Yi-Wen Chen , Guan-Ting Liu , Huang Hsin-Yao , Shao-Huai Chang , Shau-Ching Sung , Liang-Tso Liu , Yang Li-yin , Tiffany Hsu ", Chung Mong-Hong ,드라마 , 7.1 (1k) , 77% , 2021 ,2시간 9분,"싱글 워킹맘 핀웬은 사춘기의 딸 샤오징과 함께 사는 능력 있는 커리어 우먼이다. 회사 사정의 악화로 월급이 삭감되었다는 통보를 받은 날 핀웬은 회의 도중 샤오징으로부터 전화를 받는다. 반 친구가 코로나 확진이 되면서 샤오징도 자가격리를 해야 하는 상황이 되자, 핀웬은 회사의 권유로 샤오징과 집에 머물게된다. 원래 사이 좋은 모녀는 아니었지만, 그날 이후 샤오징의 적대감이 지나치게 심해지고 이상행동이 계속된다. 결국 핀웬은 전 남편 치웬에게 도움을 청한다. (제26회 부산국제영화제)",폭포
" Sydney Park , Théodore Pellerin , Asjha Cooper , Dale Whibley , Jesse LaTourette , Diego Josef , Burkely Duffield , Sarah Dugdale , William MacDonald , Andrew Dunbar , Markian Tarasiuk , Zane Clifford , B. J. Harrison , Emilija Baranac , Jade Falcon , William Edward , Anthony Timpano , Aason Nadjiwan , Adrian Hough , Ryan Beil , Tally Rodin , Kayla Heller , Tedra Rogers , Sarah Corrigan , Brittany Hobson , David Lewis , Tanya Champoux , Anna Elizabeth Bitonti , Ivy Matheson , Kiera Wallace , Terry O'Sullivan , Tara Pratt , David Bloom , Richard Darwin , Jamie Swettenham ", Patrick Brice ,"공포 ,스릴러 ", 4.8 (13k) , 61% , 2021 ,1시간 36분,고등학교 졸업반 소녀(시드니 박)와 친구들에게 가면을 쓴 살인마가 접근한다. 이들의 가장 어두운 비밀을 알고 있는 살인마. 그 비밀을 하나씩 폭로하며 목숨을 위협해오기 시작한다,네 집에 누군가 있다
" Park Jeong-min , Yoona , Lee Sung-min , Lee Soo-kyung , Jung Moon-sung , Kim Kang-hoon , Kim Dong-hyun , Lee Dong-yong , Yoo Soon-woong , Kim Ja-young , Ko Chang-seok , Heo Joon-seok ", Lee Jang-hoon ,드라마 , 7.4 , 76% , 2021 ,1시간 56분,"오갈 수 있는 길은 기찻길밖에 없지만 정작 기차역은 없는 마을, 준경의 목표는 단 하나, 바로 마을에 기차역이 생기는 것이다. 기차역은 어림없다는 원칙주의 기관사 아버지의 반대에도 마을에 남는 걸 고집하며 왕복 5시간 통학길을 오가는 준경. 그의 엉뚱함 속 비범함을 단번에 알아본 자칭 뮤즈 라희와 함께 오로지 기차역을 짓기 위한 준경만의 노력은 계속되는데...",기적
" Song Joong-ki , Kim Tae-ri , Yoo Hae-jin , Jin Sun-kyu , Richard Armitage , Kim Moo-yul , Park Ye-rin , Oh Ji-yul , Kim Hyang-gi , Nas Brown , Kevin Dockry , Carla Fernanda Avila Escobedo , Anupam Tripathi , Andrew William Brand , Hou Mengjun , John D. Michaels , Alym Tayyrov , Gareth Fannin , Phoebe Corey , Daniel Joey Albright , Guillermo Vazquez Garibay , Jason Kvich , Chiara Aguilar , Gabriel Ruiz Benito , Ana Ruggiero , Gregory Skripchenko , Massimo Fierro , Rahel Limor , Yoon Hae-ju , Yoo Young-bin , Thomas Frederiksen , Alison Rock , Benjamin Spink , Kim Dae-han , Seo Dong-oh , Ariane Desgagnes-Leclerc , Amy Pradeep Sawant , Antonio Bompart , Nico Lesage , Guillaume Desbos , Joshua Wera , Maurice Turner Jr. , Jamarian Bridges , Milan-Devi LaBrey , Ahmed Fouda , Saif Khan Showpon , Daniil Kuznetcov , Alexander Kapitonenko , Oh Yun-su , Daniel C Kennedy ", Jo Sung-hee ,"판타지 ,드라마 ,SF ,액션 ", 6.5 (24k) , 77% , 2021 ,2시간 16분,"2092년, 지구는 병들고 우주 위성궤도에 인류의 새로운 보금자리인 UTS가 만들어졌다. 돈 되는 일이라면 뭐든 하는 조종사 태호, 과거 우주 해적단을 이끌었던 장선장, 갱단 두목이었지만 이제는 기관사가 된 타이거 박, 평생 이루고 싶은 꿈을 가진 작살잡이 로봇 업동이, 이들은 우주쓰레기를 주워 돈을 버는 청소선 승리호의 선원들이다. 어느 날 사고 우주정을 수거한 승리호는 그 안에 숨어있던 대량살상무기로 알려진 인간형 로봇 도로시를 발견한다. 돈이 절실한 선원들은 도로시를 거액의 돈과 맞바꾸기 위한 위험한 거래를 계획하는데...",승리호
" Aju Makita , Maaya Sakamoto , Miyu Irino , Riko Nagase , Chafurin , Wataru Takagi , Ko Shibasaki , Arata Iura ", Takana Shirai ,"애니메이션 ,드라마 ,판타지 ", 6.0 , 66% , 2021 ,1시간 39분,한 해 전에 엄마를 잃은 어린 소녀가 새로운 사실을 알게 된다. 해마다 신들이 모이는 신성한 땅 이즈모. 일본 땅을 가로질러 그곳까지 가야만 한다.,신이 있는 달의 아이
" Cristina Rodlo , Marc Menchaca , David Figlioli , Claudia Coulter , David Barrera , Moronkę Akinola , Mitchell Mullen , Vala Noren , Ilinca Neacşu , Cosmina Stratan , Alina Petricã , Alejandro Akara , Joana Borja , Jeff Mirza , Ioana Barbu , Baba Oyejide ", Santiago Menghini ,"스릴러 ,드라마 ,공포 ", 5.3 (12k) , 65% , 2021 ,1시간 25분,"절박한 심정으로 미국에 밀입국한 멕시코 여성. 허름한 클리블랜드 하숙집에 묵으면서 섬뜩한 환영에 시달린다. 수상한 집주인, 불길한 울음소리, 알 수 없는 형체까지. 이곳엔 무언가가 있다.",아무도 살아서 나갈 수 없다
" Pokwang , Ryan Bang , Sue Anna Ramirez , Gloria Diaz ", Jose Javier Reyes ,코미디 , 5.4 , 37% , 2021 ,1시간 29분,"“Mommy Issues” revolves around Ella (Pokwang), a hardworking single mother who has devoted her life for her only daughter Katya (Sue). Her zealousness to protect her daughter leads to conflict but thanks to grandmother Fenny (Gloria Diaz), they blow over because of the quirky and fun ways she helps bridge the gap between her loved ones.",Mommy Issues
" Sandra Bullock , Viola Davis , Vincent D'Onofrio , Jon Bernthal , Richard Thomas , Linda Emond , Aisling Franciosi , Emma Nelson , Will Pullen , Tom Guiry , Jessica McLeod , Rob Morgan , Andrew Francis , W. Earl Brown , Orlando Lucas , Jude Wilson , Paul Moniz de Sa , Craig March , Alistair Abell , Donavon Stinson , Patti Kim , William Belleau , Viv Leacock , Toby Hargrave , Bobbi Charlton , Carolyn Field , Joyanna Tonge , Michelle Choi-Lee , Angela Moore , Simon Chin , Cynthia Loewen , Sarah Kelley , Kelly-Ruth Mercier , Flossie McKnight , Julie Tao , Art Kitching , Aaron Pearl , Janet Walmsley ", Nora Fingscheidt ,"범죄 ,드라마 ", 7.2 (97k) , 83% , 2021 ,1시간 52분,살인죄로 복역 후 출소한 루스. 과거를 용서해주지 않는 냉담한 사회에서 고통받던 그녀는 오래전 헤어져야 했던 동생을 찾으러 나선다.,언포기버블
" Solenn Heussaff , Liza Lapira , Tirso Cruz III , Dante Basco , Dionysio Basco , Derek Basco , Darion Basco , Cheryl Tsai , Arianna Basco , Joey Guila , Joe Jitsukawa , Darius Basco , Aida Basco , Iluminada Monroy , Pinky Jaromay ", Dante Basco ,"코미디 ,로맨스 ", 6.1 , 70% , 2021 ,1시간 39분,Follows four brothers and their shenanigans.,The Fabulous Filipino Brothers
" K Brosas , Elisse Joson , Alwyn Uytingco , Hannah Ledesma , Pio Balbuena , Anjo Yllana , Paul Lyderer , Jeanet Lang Bolvig , Deanie Mofjeld , Jesper S. Nielsen , Michael Cardeno ", Veronica Velasco ,"드라마 ,코미디 ", 4.9 , 54% , 2021 ,1시간 26분,"Honey and Sweet, a Filipino mother and daughter arrive in Copenhagen, uncertain of what the trip might lead to, but Sweet certainly does not trust her mother's Danish fiance, Fergus.",Will You Marry?
" Tessa Thompson , Ruth Negga , André Holland , Alexander Skarsgård , Bill Camp , Gbenga Akinnagbe , Antoinette Crowe-Legacy , Justus Davis Graham , Ethan Barrett , Ashley Ware Jenkins , Amos J. Machanic , Stu S. Becker , Tom White , Margaret Daly , Kerry Flanagan , Buzz Roddy , Derek Roberts , Amber Barbee Pickens , Samuel Coleman , Tatiana Marie Barber , Carmen Carriker , Leroy Church , Brian Davis , Zuri Foreman , Abeni Jewel , Malik Kitchen , Ivan Phillip Owens , Donna Hayes , Frank Holley , Shaun Hudson , Sienna Jeffries , Doris McCarthy , Rahim Rosen ", Rebecca Hall ,"드라마 ,스릴러 ", 6.7 (12k) , 74% , 2021 ,1시간 38분,"1920년대 뉴욕, 한 흑인 여인이 어린 시절 친구를 다시 만난다. 같은 흑인이지만 백인으로 살고 있는 친구. 그렇게 과거의 인연과 다시 엮인 후, 여인의 삶은 송두리째 흔들리기 시작한다.",패싱
" Britney Spears , Felicia Culotta , Erin Lee Carr , Jenny Eliscu , Adnan Ghalib , Tania Baron , Jamie Spears , Andrew Gallery , Sam Lutfi , Kevin Federline ", Erin Lee Carr ,"다큐멘터리 ,음악 ", 6.4 (6k) , 74% , 2021 ,1시간 33분,자유를 되찾기 위해 세상에 호소한 팝스타 브리트니 스피어스. 큰 논란을 불러온 사건의 내막을 기자 제니 엘리스쿠와 영화감독 에린 리 카가 독점 인터뷰와 기밀 증거를 통해 샅샅이 파헤친다.,브리트니 VS 스피어스
" Jonathan Majors , Idris Elba , Regina King , Zazie Beetz , Delroy Lindo , Danielle Deadwyler , Lakeith Stanfield , Edi Gathegi , RJ Cyler , Deon Cole , Julio Cedillo , Damon Wayans Jr. , Woody McClain , Jacobi Howard , Tait Fletcher , Dylan Kenin , Andria B Langston , Ernest Marsh , Chanel Mack , Tracy Obonna , Howard Ferguson Jr. , Bonita King , Mickey Dolan , Michael Beach , DeWanda Wise , Chase W. Dillon , Marissa Freeman , Sadiqua Bynum , Zacciah Hanson , DyNiesha Lysette Whitfield , David Hight , Stephanie Hill , Vic Browder , Ivan Lee Holmes , Michael E. Stogner , Angie Jenkins , Steve Corona , Peyton Jackson , J. Nathan Simmons , Terrence Clowe , Manny Rubio , Nicholas G. Sims , Aahkilah Cornelius ", Jeymes Samuel ,"액션 ,드라마 ,서부 ", 6.6 (55k) , 76% , 2021 ,2시간 19분,"황야의 무법자 냇 러브(조너선 메이저스)는 숙적 루퍼스 벅(이드리스 엘바)이 출소한다는 소식에 흩어졌던 팀을 불러 모아 미뤄뒀던 복수를 다시 시작한다. 이 계획에 함께 뛰어든 이들은 옛 연인 '역마차' 메리(자시 베츠), ‘왼팔이자 오른팔’인 성질 나쁜 빌 피켓(에디 가세기)과 빠른 총잡이 짐 벡워스(RJ 사일러) 그리고 어제의 적에서 오늘의 아군으로 돌아선 미지의 인물 등이 있다. 하지만 루퍼스 벅 일당도 만만치 않다. 위험천만한 트루디 스미스(레지나 킹), 체로키 빌(러키스 스탠필드) 같은 사전에 패배란 없는 무시무시한 강자들이 합류해 힘을 보탠다.",더 하더 데이 폴
" Peri Baumeister , Carl Anton Koch , Kais Setti , Alexander Scheer , Dominic Purcell , Graham McTavish , Roland Møller , Chidi Ajufo , Rebecca Dyson-Smith , Leonie Brill , Nele Kiper , Rainer Reiners , Ilona Schulz , Nader Ben-Abdallah , Jacqueline Macaulay , Wolfgang Michael , Petra Michelle Nérette , David Hürten , Florian Schmidtke , Adriana Altaras , Valerie Vachkova , William Young , Rutger Lysen , Jamie Marshall ", Peter Thorwarth ,"스릴러 ,액션 ,판타지 ,공포 ", 6.1 (44k) , 74% , 2021 ,2시간 1분,"의문의 병을 앓는 여자. 치료를 위해 어린 아들과 대서양을 가르는 비행기에 오른다. 목적지까지 반쯤 왔을까. 비행기가 테러리스트들에게 점령당하고, 여인은 생존 싸움을 시작한다. 그간 어렵사리 숨겨온 어둠의 힘을 뿜어내며.",블러드 레드 스카이
" María Valverde , Guillermo Pfening , Dolores Fonzi , Germán Palacios , Emilio Vodanovich , Guillermina Sorribes Liotta , Marcelo Michinaux ", Claudia Llosa ,"공포 ,스릴러 ,드라마 ", 5.4 (1k) , 65% , 2021 ,1시간 33분,"어린 딸과 시골로 휴가 온 아만다, 마을 주민인 카롤라를 만나 가까워진다. 하지만 왜인지 자꾸 자기 아들을 조심하라고 말하는 카롤라. 이곳에 떠도는 기이하고 불길한 공기의 정체는 무엇인가",피버 드림
" Matthias Schweighöfer , Nathalie Emmanuel , Ruby O. Fee , Stuart Martin , Guz Khan , Jonathan Cohen , Noémie Nakai , Christian Steyer , Dan Bradford , Tonya Graves , Trent Garrett , Barbara Meier , Melanie Rada , Oleg Kim , Samira Mekibes Meza , Charlie McGuire , Trish Osmond , Pavel Gajdoš , Hana Frejková , Peter Hosking , Rebecca Connolly , Frank Kusche , Ian Willoughby , Andreas Nowak , Lukáš Duy Anh Tran , Jim High , Michael Pitthan , Kateřina Pindejová , Miroslav Lhotka , Zdeněk Dvořáček , Jenn Kirk , Miroslav Pecháček , Zdeněk Pecháček , Josef Jelínek , Tigran Hovakimyan , Paul Coltofeanu , David Bowles , Fanette Ronjat , Jeff Fritz , Garrett Marcantel , Peter Stehlík , Jonáš Petřík , Dunja Hayali , Sascha Graetz , Lucie Grün , Daniel Vano , Ondřej Vetchý , Samba Goldin , John Bubniak , Jan Cajzl , Amy Huck , Ted Otis , Jan Nemejovský , Michaela Pospíšilová , Tim Otis , Bob Boudreaux , Leonard Treyde , Jasmina Peña Milian , Nandi Sawyers-Hudson , Violina Maria Rostami , David Dvorščík , Sinéad Phelps , Hiroyuki Sanada , Dave Bautista , Ana de la Reguera ", Matthias Schweighöfer ,"코미디 ,SF ,공포 ,액션 ,범죄 ,스릴러 ,로맨스 ", 6.4 (67k) , 76% , 2021 ,2시간 7분,"작은 도시의 은행원에게 미스터리의 여인이 접근한다. 그녀가 건넨 위험한 제안. 철통같기로 이름난 유럽 전역의 금고를 털자는 것이다. ""아미 오브 더 데드""의 프리퀄.",아미 오브 더 데드: 도둑들
" Jeffrey Dean Morgan , Cricket Brown , William Sadler , Katie Aselton , Cary Elwes , Diogo Morgado , Bates Wilder , Marina Mazepa , Christine Adams , Dustin Tucker , Gisela Chipe , Danny Corbo , Sonny Corbo , Michael Strauss , Madison LaPlante , Doria Bramante , Stephen O'Neil Martin , Tim Estiloz , Ted Wayman , Andrea Athanassiou , Hannah Jane Doyon , Celeste Oliva , Chris Byers , Mere Davis , Dave Heard , Kiara Pichardo , Kevin Fennessy , Charlie Thurston , Mike Wendt , Lisa Gresci , Bill Thorpe , Lorna Larkin , Cassidy Neal , Jeff Bouffard , Rob Lévesque , J.J. Wright , Adrian M. Mompoint , Jonathan Neves , Ian Dylan Hunt , Nicholas Trotto ", Evan Spiliotopoulos ,"공포 ,드라마 ", 5.1 (18k) , 69% , 2021 ,1시간 39분,"성모 마리아의 성령을 받은것으로 추정되는 청각 장애 소녀. 앨리스(크리켓 브라운)는 병자들을 듣게 하고 말하게 하고 걷게 하고 치료 할 수 있는 능력을 가진 것으로 소문이 나게 되고, 소문이 퍼지고 근처에 사는 이웃 뿐 아니라 먼 곳의 사람들까지 그녀의 기적을 목격하기 위해 몰려 들게 된다. 이 소식을 들은 한 불명예기자(제프리 딘 모건)는 자신의 명예가 회복 되기를 바라며 조사를 위해 작은 뉴 잉글랜드 마을을 방문하게 된다. 끔찍한 사건이 사방에서 발생하자, 그는 이러한 현상이 성모 마리아의 작품인지 또는 훨씬 더 사악한 것인지 의문을 갖기 시작한다.",더 언홀리
" Anna Kendrick , Toni Collette , Daniel Dae Kim , Shamier Anderson ", Joe Penna ,"SF ,스릴러 ,드라마 ", 5.6 (43k) , 65% , 2021 ,1시간 57분,3인의 대원이 우주선에 몸을 싣고 화성으로 떠난다. 하지만 뜻하지 않게 그 여정에 합류한 네 번째 승객. 이제 모두의 생명이 위험하다. 그들은 어떤 선택을 내려야 할까.,스토어웨이
 Amaree McKenstry-Hall , Matthew Ogens ,다큐멘터리 , 5.3 , 69% , 2021 ,39min,패배할 때도 있다. 그래도 승리를 향해 돌진한다. 어마리와 메릴랜드 청각장애인 학교 풋볼팀 선수들의 눈물과 땀. 그들은 예고 없이 찾아온 슬픔과 항상 따라다니는 차별에 맞서며 나아간다.,오디블: 우리만의 암호
" Nirmal Purja , Jimmy Chin , Reinhold Messner , Klára Kolouchová , Conrad Anker ", Torquil Jones ,"다큐멘터리 ,스포츠 ", 7.8 (21k) , 84% , 2021 ,1시간 41분,두려움을 모르는 산악인 님스 푸르자의 놀라운 도전. 해발 8000미터 이상의 14개 봉우리를 7개월 만에 정복하라! 님스는 불가능해 보이는 미션을 완수할 수 있을까?,14좌 정복: 불가능은 없다
" Yuuki Nomura , Daisuke Hirakawa , Shion Wakayama , Miyavi , Maaya Sakamoto , Kenjiro Tsuda , Chafurin , Mamoru Miyano , Kenichi Suzumura ", Kyohei Ishiguro ,"판타지 ,스릴러 ,애니메이션 ,액션 ", 5.5 , 66% , 2021 ,1시간 20분,역사와 환상이 교차하는 19세기 일본. 인간 검객과 오크 용병이 교토의 유곽에서 우연히 엘프 소녀를 구출한다. 운명적 만남이었을까? 셋은 엘프의 나라가 있다는 북쪽으로 함께 여정을 떠난다.,브라이트: 무사의 혼
" Bronte Carmichael , Richard E. Grant , Gillian Anderson , Adeel Akhtar , Amira Macey-Michael , Tom Pegler , Endeavour Clutterbuck , Megan Harris "," Daniel Ojari , Michael Please ","애니메이션 ,코미디 ,가족 ", 7.2 (1k) , 80% , 2021 ,32min,"쥐들이 키워낸 새 한 마리. 어느 날 그 새가 의문을 품는다. 내가 있을 자리는 진정 어디일까. 그렇게 자신을 찾아, 용감한 여정이 시작된다. 스톱모션 기법의 단편영화.",로빈 로빈
" Ali Tabrizi , Sylvia Earle , Richard O'Barry , Paul de Gelder , Lucy Tabrizi , Jonathan Balcombe , George Monbiot , Michael Klaper ", Ali Tabrizi ,다큐멘터리 , 8.2 (29k) , 87% , 2021 ,1시간 29분,그가 사랑하는 바다가 죽어간다. 인간이 그 경이의 세계를 파괴한다. 그리하여 카메라를 들고 바다로 나간 감독. 그가 맞닥뜨린 것은 전 세계에 걸친 부패의 그물이었다.,씨스피라시
," Jon Shenk , Pedro Kos ",다큐멘터리 , 7.1 , 77% , 2021 ,40min,Poignant stories of homelessness on the West Coast of the US frame this cinematic portrait of a surging humanitarian crisis.,Lead Me Home
" Theo James , Mary McDonnell , Lara Pulver , Graham McTavish , Tom Canton , David Errigo Jr. , Jennifer Hale , Kari Wahlgren , Matthew Yang King , Darryl Kurylo , Keith Ferguson , Jennie Kwan , A.J. LoCascio , Michaela Dietz , Harry Hissrich , Adam Croasdell , Nolan North , Samia Mounts , Luke Youngblood , Ry Chase , Steve Blum , Dee Bradley Baker , Sara Cravens , JP Karliak , Andrew Morgado , Fred Tatasciore , Courtenay Taylor , Abby Trott ", Han Kwang-il ,"SF ,애니메이션 ,액션 ,드라마 ,판타지 ", 7.3 (40k) , 82% , 2021 ,1시간 23분,"가난에서 벗어나고 싶었다. 타고난 운명을 거부하려 했다. 스스로 위쳐의 길을 택한 베스미어, 돈을 위해 괴물을 사냥하는 사내. 하지만 알 수 없는 위협과 더불어 과거의 어둠이 그를 덮친다.",The Witcher: Nightmare of the Wolf
